name,latitude_degree,longitude_degree,elevation_m
N6W3,64.498032,-29.868164,7010.400000000001
N6W1,62.72374,-4.614461,11582.400000000001
N2W8,25.500153,-78.601013,3299.46
N2E7,23.327963,73.82666,5486.400000000001
N2E7,22.692913,73.07373,4008.1200000000003
N1E7,10.542677,77.418907,5181.6
N2E7,29.758894,77.355202,4488.18
N2E7,23.247162,76.830742,11590.02
N2E5,25.099895,55.38887,9761.220000000001
N2E5,26.686628,59.945103,10363.2
N2E5,23.03968,55.322926,9761.220000000001
N2E6,26.867249,62.259159,9753.6
N1E9,11.732391,95.84539,11277.6
N1E9,10.99704,95.395706,10370.82
N1E7,14.015808,77.699219,10058.4
N1E7,15.487015,72.721687,10972.800000000001
N1E7,13.401412,72.437248,9753.6
N1E7,13.660987,77.948578,7924.8
N2E7,28.11731,78.441483,7040.88
N2E7,24.15303,76.231789,8229.6
N1E7,16.233032,73.735176,3870.96
N1E7,15.542358,78.360657,10668.0
N1E8,17.695576,82.579422,10972.800000000001
N2E7,23.930317,79.724205,10668.0
N2E7,26.240067,77.210876,9151.62
N2E7,21.087885,79.904175,10972.800000000001
N2E8,26.270964,81.639191,11582.400000000001
N1E8,17.662582,80.158806,10363.2
N1E8,17.531898,82.083176,8023.860000000001
N2E6,28.009964,69.477066,9753.6
N2E8,23.144028,80.788666,10965.18
N2E7,21.356918,78.181061,5181.6
N1E7,13.57402,72.140305,10980.42
N2E6,27.134995,64.358948,11277.6
N2E7,23.380629,77.056175,10660.380000000001
N2E8,20.69664,82.124474,11277.6
N2E7,21.465454,78.936668,3482.34
N1E6,16.993286,69.936699,9144.0
N2E7,21.528873,77.356316,11887.2
N2E7,26.478241,75.177994,3962.4
N2E8,22.052353,82.391068,10058.4
N1E8,17.768337,83.390007,10965.18
N1E7,18.569366,78.073509,10073.640000000001
N1E7,14.031357,77.099785,5516.88
N1E7,10.185955,77.783249,3680.46
N1E7,18.070881,74.545715,4328.16
N2E7,20.630356,75.998367,11582.400000000001
N2E8,23.539743,84.765068,10066.02
N1E7,16.773005,73.619629,11269.980000000001
N1E7,14.11799,77.042831,7322.820000000001
N1E7,13.388563,77.774773,4876.8
N2E7,25.618301,77.196831,10370.82
N2E7,27.576645,77.141335,5135.88
N1E7,10.698944,77.339066,4267.2
N1E7,18.534307,78.553192,10355.58
N2E7,27.742666,75.965813,8968.74
N1E7,12.063686,77.530952,6758.9400000000005
N2E7,20.811922,77.404778,11277.6
N2E7,25.346237,77.244316,10363.2
N1E7,17.385118,77.985565,9745.980000000001
N1E7,16.713593,75.324913,10370.82
N1E8,10.214447,82.414734,10058.4
N1E8,18.109612,84.471519,11582.400000000001
N1E7,13.190643,77.466728,5486.400000000001
N2E7,28.17267,74.556938,10972.800000000001
N2E8,27.43602,80.000832,11887.2
N2E8,26.111523,85.697586,11582.400000000001
N1E7,12.816623,77.751015,4564.38
N1E7,14.73143,76.676659,4876.8
N1E7,19.517538,75.443062,9144.0
N1E8,18.883915,80.72699,11574.78
N1E7,19.220488,78.780159,4564.38
N2E8,21.745436,83.021698,10050.78
N2E8,21.806717,80.631859,4572.0
N2E7,24.343283,76.832779,11285.220000000001
N1E7,17.293505,77.210442,6393.18
N1E7,15.262896,78.360085,9448.800000000001
N2E7,24.248549,77.480667,10668.0
N2E7,25.249283,75.251266,11582.400000000001
N2E8,24.811691,81.46331,11582.400000000001
N2E8,20.638138,86.988518,11582.400000000001
N2E7,25.165163,76.902275,11894.82
N1E7,15.034092,79.394806,9753.6
N2E8,22.983957,86.587219,3657.6000000000004
N2E7,27.343203,76.290649,9669.78
N2E7,26.359955,75.87516,11582.400000000001
N1E7,19.329094,71.002289,10012.68
N1E8,19.568047,83.638916,9753.6
N2E7,28.605972,75.228355,8534.4
N2E7,26.901979,76.096436,10363.2
N1E7,19.402863,72.54071,3657.6000000000004
N2E7,29.435026,77.263397,5372.1
N1E7,12.117826,76.347076,10363.2
N1E7,16.742653,78.537727,4061.46
N1E7,19.514885,73.479706,6606.54
N1E7,12.894241,78.291939,9448.800000000001
N2E8,23.770969,85.881371,8542.02
N1E7,13.627236,77.73439,4152.900000000001
N1E7,13.292945,77.991364,3787.1400000000003
N2E7,27.300888,76.767075,8740.140000000001
N1E7,14.190491,76.444099,9448.800000000001
N2E8,23.246977,88.311157,7787.64
N2E5,25.437027,55.547291,3345.1800000000003
N1E7,16.671707,73.06237,8465.82
N2E7,28.267502,77.01622,11254.74
N1E7,13.821685,79.926933,6972.3
N2E8,22.533983,85.862831,4572.0
N2E8,27.334579,80.113808,4876.8
N2E8,22.006165,86.945,10500.36
N1E7,15.39799,75.501335,4572.0
N1E7,17.092392,79.259705,3962.4
N1E8,17.585201,83.029961,3710.94
N2E7,23.922218,76.51133,8260.08
N2W8,21.631195,-73.047585,36301.68
N1W7,18.025543,-63.485508,4937.76
N2E5,27.992157,56.133163,7269.4800000000005
N3E5,34.315144,51.294708,8839.2
N3E5,33.187275,52.074242,5669.280000000001
N3E5,35.931335,50.004158,7985.76
N3E3,39.819996,33.666508,10660.380000000001
N2E7,23.634525,76.358505,12489.18
N3E3,32.620781,37.491684,9593.58
N4E1,47.377716,16.816292,11277.6
N3E3,39.19268,35.8909,10668.0
N3E3,33.477859,38.776081,9151.62
N3E4,31.599289,46.052319,7018.02
N3E4,32.479752,45.021095,7010.400000000001
N3E2,35.629269,28.095606,10972.800000000001
N1W2,15.0144,-17.18973,10972.800000000001
N4E2,40.969273,25.105133,11277.6
N4E0,47.181427,8.586708,10058.4
N4E0,47.580322,8.050987,12496.800000000001
N4E0,47.608276,5.351539,11582.400000000001
N4E1,42.80484,11.279651,7078.9800000000005
N3E1,39.136826,14.815541,7261.860000000001
N4E1,47.884235,10.836393,10980.42
N3E0,39.98502,4.723996,11887.2
N4E1,43.363129,15.445181,10050.78
N4E0,44.796021,9.545092,3375.6600000000003
N4E1,43.701096,11.849394,9486.9
N4E0,40.961967,6.542795,11277.6
N4E1,42.780529,11.017882,7612.38
N4E1,43.956161,11.86121,11582.400000000001
N4E1,40.807892,12.965515,7726.68
N4E0,40.964481,9.881204,11772.900000000001
N4E1,42.375229,10.704179,9311.640000000001
N4E1,40.663239,12.76593,7078.9800000000005
N4E1,40.508194,14.378296,10363.2
N4E1,42.126469,11.170732,7985.76
N4E1,44.070374,10.339667,10668.0
N4E0,43.954296,9.013301,8839.2
N4E1,41.211319,12.383423,6035.04
N4E0,43.851105,9.308614,6736.08
N4E1,43.065948,11.80251,7010.400000000001
N3E1,38.438507,15.139936,9791.7
N3E0,39.781075,9.062927,5478.780000000001
N4E1,45.06308,12.481776,5044.4400000000005
N4E1,41.678696,13.428601,9227.82
N4E1,41.002979,16.095284,9753.6
N4E1,45.976223,10.135353,12496.800000000001
N4E1,41.190563,13.322419,3619.5
N4E1,41.344345,12.449695,3947.1600000000003
S1E1,-1.166971,36.684059,4671.06
S1E1,-2.256454,38.235027,7315.200000000001
N5W1,53.630585,-2.635542,11277.6
N5E0,57.537029,1.222672,11887.2
N4W8,41.192352,-75.449104,7322.820000000001
N5W18,57.417984,-179.343735,10390.0224
N3W14,37.44175,-133.314285,11888.4192
N3W15,35.92186,-141.246246,12192.0
N3W15,35.762558,-143.320602,11885.980800000001
N5W16,51.083679,-157.339157,10668.0
N3W15,35.031036,-149.584152,10972.800000000001
S1W15,-8.323174,146.772537,11884.7616
N1E10,10.939636,107.982819,6156.96
N2E10,22.715149,108.545021,8404.86
N3W16,34.500332,-156.008438,11887.2
N1E11,10.293411,117.721626,11887.2
N5W18,57.81369,-171.038544,11887.2
N1E11,18.49069,111.78434,11582.400000000001
N4W18,48.927269,-174.065155,10366.857600000001
S0W18,-0.291653,146.166748,11583.619200000001
N4E4,41.366638,44.710571,11887.2
N4E17,48.273067,174.699615,10058.4
N3E17,30.505257,175.9021,11885.980800000001
N3E16,31.067619,167.751617,11887.2
N3E16,31.085644,163.301117,11280.038400000001
N3E13,34.385345,136.228699,11887.2
N3E15,32.55043,152.67511,12190.7808
N3E14,34.153889,144.044373,11887.2
N2E3,29.110657,39.736122,9144.0
N2E4,27.461655,45.879944,9753.6
N2E4,28.720734,47.440338,7284.72
N2E4,28.660397,47.861454,5204.46
N2E11,22.9314,110.478004,11003.28
N0E10,6.006449,107.267288,11887.2
N1E10,19.78661,102.458344,11582.400000000001
N1E10,18.883301,100.877052,9144.0
N1E11,18.59523,111.99826,9144.0
N2E12,25.600193,125.579796,10363.2
N2E12,27.343714,123.445656,10363.2
N1E12,15.825945,122.836906,10972.800000000001
N2E13,27.749496,133.241974,11277.6
N1E12,19.049547,124.33123,9144.0
N2E12,21.662292,120.452675,10668.0
N2E12,20.36167,124.957695,10972.800000000001
N2E11,26.43911,115.40847,10393.68
N2E11,28.536659,117.977867,9174.48
N2E12,21.616516,125.545769,10972.800000000001
N2E12,22.918442,126.143669,10363.2
N2E12,27.884766,123.794258,10363.2
N2E12,28.689726,124.298454,10363.2
N2E12,29.529667,124.752342,10972.800000000001
N2E12,27.914724,123.674889,11582.400000000001
N3E12,32.171402,125.650635,10363.2
N3E12,32.297943,125.723785,10363.2
N3E13,31.511261,130.968338,10058.4
N3E12,34.997635,126.205444,9753.6
N4E0,41.095322,6.272949,10972.800000000001
N3W9,30.368818,-81.387924,13716.0
N3W8,34.751106,-79.376678,13716.0
N2W9,26.856033,-83.699974,12573.0
N3W10,32.556931,-99.199509,13091.16
N2W8,26.042999,-78.166016,6957.06
N2W2,28.422422,-15.566658,4792.9800000000005
N3W2,30.821398,-16.496796,11292.84
N2W2,29.38179,-15.930757,9921.24
N3W2,36.501656,-16.143007,11277.6
N3W2,36.32579,-15.374107,10668.0
N3W1,36.807877,-10.359874,11582.400000000001
N3W1,36.043121,-10.942726,10972.800000000001
N3W2,35.613556,-11.063976,10972.800000000001
N4E2,41.891567,27.406162,10972.800000000001
N3W2,34.33461,-15.642065,10972.800000000001
N3W2,31.905304,-12.958484,10972.800000000001
N3W2,31.665939,-13.165983,10972.800000000001
N3W2,30.324175,-15.628711,10972.800000000001
N3W2,30.021677,-13.6526,9090.66
N3W2,30.097641,-16.149471,10363.2
N2W2,28.966461,-16.069881,7894.320000000001
N2W2,28.831421,-15.975336,7216.14
N1W7,14.932159,-66.227028,10668.0
N4W7,43.398556,-65.632126,10980.42
N4W6,44.635483,-58.36964,10980.42
N4W6,44.543427,-59.27235,10363.2
N5W2,56.535461,-12.931241,10355.58
N3W12,35.626289,-113.178291,11582.400000000001
N1W7,14.324478,-62.816746,10050.78
N2W9,29.463913,-81.986954,10668.0
N3W9,37.440151,-90.766235,11582.400000000001
N5W2,56.49612,-12.69908,9144.0
N4W9,43.126831,-89.811859,10363.2
N3W9,31.142899,-81.950844,10363.2
N5W2,56.391193,-12.256536,10058.4
N3W8,39.749233,-72.751465,3200.4
N4W9,41.281815,-85.515198,10355.58
N3W9,31.730192,-89.43058,8122.92
N3W8,34.417931,-77.212029,10668.0
N3W8,39.709759,-74.131165,4739.64
N2W9,23.724976,-85.565491,10972.800000000001
N3W9,35.592453,-82.090363,10972.800000000001
N4W10,42.06752,-97.916145,10972.800000000001
N3W11,39.639359,-106.186264,11574.78
N3W8,33.688934,-80.642845,10172.7
N3W8,35.461166,-77.509361,11277.6
N4W10,41.434563,-99.505859,10370.82
N2W8,29.977798,-79.209648,10972.800000000001
N3W8,39.455887,-73.930229,11574.78
N3W10,31.861496,-97.092056,9761.220000000001
N4W11,41.622665,-102.85463,10972.800000000001
N2W9,22.15193,-85.93679,7825.740000000001
N2W9,29.333038,-81.182419,5562.6
N4W8,41.14259,-72.893913,4549.14
N4W8,41.688538,-71.531921,3985.26
N3W8,33.923687,-77.671341,10972.800000000001
N2W9,28.13282,-81.200111,6096.0
N3W8,33.304356,-79.91259,11582.400000000001
N2W8,22.650457,-78.821815,10058.4
N3W8,31.813892,-80.888519,11574.78
N4W8,40.548908,-75.045113,10972.800000000001
N2W8,27.336637,-80.100739,10972.800000000001
N4W8,41.604202,-71.75631,4564.38
N2W7,20.479818,-70.051674,11277.6
N3W7,31.045176,-68.173843,10668.0
N4W10,41.20911,-91.970734,10347.960000000001
N2W8,26.591522,-80.251801,5227.320000000001
N4W9,43.26178,-82.750427,10965.18
N1W7,18.838945,-66.363762,4632.96
N3W8,38.48465,-75.363762,11269.980000000001
N3W12,33.652908,-117.233482,7734.3
N3W8,30.232307,-71.32148,10668.0
N3W8,35.946754,-77.040749,11262.36
N2W8,28.446764,-71.945885,11277.6
N3W8,37.791851,-79.504951,10965.18
N3W8,39.791336,-75.013275,4945.38
N3W10,31.488493,-94.679848,11582.400000000001
N3W9,32.560078,-81.727631,10370.82
N1W9,14.586319,-83.620636,10675.62
N2W7,28.046511,-70.778954,10668.0
N3W10,37.658798,-100.145874,10058.4
N3W8,39.70285,-73.680702,8945.880000000001
N3W9,39.579411,-82.731628,11574.78
N2W8,22.948019,-74.891914,10980.42
N3W7,36.465317,-70.898041,10675.62
N4W7,41.572407,-70.949005,6705.6
N4W7,41.269444,-70.079605,10675.62
N3W8,37.638184,-75.938393,10668.0
N2W8,26.616074,-77.545288,11285.220000000001
N4W8,41.131695,-74.610779,8846.82
N3W8,37.117451,-76.242249,10972.800000000001
N3W9,31.071943,-86.501183,10363.2
N4W8,41.003128,-73.751282,5082.54
N3W8,34.573696,-78.720131,10363.2
N3W8,34.313278,-77.737068,10972.800000000001
N3W8,35.88633,-80.388016,11582.400000000001
N3W7,33.304474,-69.800346,10058.4
N4W9,44.163116,-84.339355,10972.800000000001
N3W8,30.634781,-78.92363,11582.400000000001
N3W8,39.450256,-71.140717,10668.0
N2W8,25.925499,-80.279686,3307.0800000000004
N4W8,42.748993,-74.840927,10668.0
N2W7,23.007263,-66.32959,10363.2
N4W8,43.095177,-79.603012,11582.400000000001
N3W8,36.680279,-76.193344,10370.82
N3W8,36.119835,-72.320313,10660.380000000001
N3W8,33.030167,-79.863464,10675.62
N4W8,41.088226,-74.110046,6957.06
N3W8,35.77372,-77.20414,11894.82
N3W7,34.819969,-70.198067,11277.6
N4W8,40.479996,-74.184387,4709.16
N3W12,34.417648,-117.288528,10058.4
N3W8,32.433929,-80.784065,10668.0
N2W9,29.724976,-82.691185,9944.1
N3W8,38.211639,-75.319229,10972.800000000001
N3W8,38.880104,-75.240967,10980.42
N3W12,33.727051,-117.634338,7048.5
N4W8,41.300217,-73.540405,9753.6
N4W8,41.630035,-71.778923,4206.24
N3W8,37.594299,-78.398438,10622.28
N1W9,17.614296,-88.708221,11285.220000000001
N4E0,43.577877,1.436332,5791.200000000001
N5E1,53.637535,14.675957,12443.460000000001
N4E0,47.645508,4.474388,6705.6
S3W7,-30.342133,-70.714096,11269.980000000001
S1W8,-10.730989,-75.927719,10965.18
S3W6,-30.215881,-54.221352,10972.800000000001
S4W7,-31.726515,-70.850449,8595.36
S4W7,-34.697891,-65.440735,11277.6
S3W5,-23.918106,-45.962475,10363.2
S4W8,-36.201187,-71.483345,11277.6
S3W7,-23.968643,-69.132027,10629.9
S4W6,-35.068871,-59.559746,9448.800000000001
S1W6,-6.694885,113.396225,12184.380000000001
S3W6,-30.825714,173.077972,10668.0
N2E12,21.847244,128.112839,10972.800000000001
S2E12,-13.428818,131.724747,7635.240000000001
S4E12,-33.563919,121.428749,10363.2
N1E14,15.458359,146.718887,11277.6
N1E14,16.137497,143.027298,11879.58
N1E14,17.002762,145.999969,12192.0
S3E14,-25.060135,132.958786,11582.400000000001
S4E14,-38.503326,154.714859,11277.6
N1E10,10.846299,101.819313,10965.18
N0E11,9.703442,116.90007,9441.18
N0E9,7.618011,98.838875,4015.7400000000002
N3E13,34.513271,136.007309,10965.18
S2E13,-12.331641,116.119995,10058.4
S1E13,-1.382695,106.057228,11887.2
S1E13,-8.623197,114.59877,5608.320000000001
S1E13,-9.408554,115.262131,4991.1
N2W2,28.790771,-16.037874,6545.58
N4E12,41.574829,122.324402,3390.9
N2E10,29.717972,108.84726,7498.08
N3E10,32.823391,109.307869,8412.48
N4E8,43.091171,88.997368,9479.28
N1E10,12.103395,103.561272,10363.2
N1E11,19.652121,118.442253,10972.800000000001
N1E11,19.652802,118.443062,10668.0
N1E11,18.92532,112.470032,10363.2
N2E11,23.468193,113.394112,11003.28
N2E12,20.573593,125.059975,10363.2
N2E13,28.164104,132.911148,10058.4
N2E12,25.821625,122.511597,9753.6
N2E12,23.715805,126.510162,10972.800000000001
N2E12,25.515244,122.349548,9144.0
N2E12,28.185013,123.937561,10972.800000000001
N2E12,28.960007,124.510277,9753.6
N2E12,29.018881,124.392754,10363.2
N3E12,32.278564,126.103546,10363.2
N3E3,37.522614,31.435061,10058.4
N4E12,44.619003,123.438065,8869.68
N3E11,37.097988,116.734413,7193.280000000001
N2E11,26.806454,111.225266,6614.160000000001
N3W10,35.33622,-98.867256,10972.800000000001
N2W10,29.890074,-95.254425,3246.1200000000003
N1E10,11.598722,100.192856,9151.62
N1E10,19.025154,105.235786,9753.6
N2E11,25.488144,114.701439,7818.120000000001
N2E11,28.863924,115.81308,9791.7
N3E12,36.002476,120.473793,10081.26
N3E11,31.55278,116.963142,6309.360000000001
N3E11,34.695923,114.862732,9784.08
N2E10,27.47304,109.505699,7193.280000000001
N2E11,23.705887,113.85778,10393.68
N2E12,29.485241,120.080833,10264.140000000001
N3E12,31.850922,122.544304,5600.700000000001
N2E11,26.631134,118.377945,10088.880000000001
N2E10,28.880079,109.87114,9174.48
N2E11,25.147938,118.988777,6019.8
N3E12,31.922333,125.408005,9144.0
N3E11,37.172607,116.956062,7193.280000000001
N2E11,25.176544,114.527336,9784.08
N2E12,26.695148,120.013908,10698.480000000001
N2E12,28.04686,120.658562,11910.060000000001
N3E11,31.279146,116.732651,9174.48
N3E12,31.487228,120.66478,5173.9800000000005
N3E11,30.470261,113.81797,8869.68
N3E11,31.777861,117.744049,4511.04
N2E11,27.913792,115.614944,9791.7
N3E11,30.757389,113.30085,10698.480000000001
N3E12,31.843094,124.671532,8839.2
N2E11,27.253216,119.540283,11917.68
N3E11,34.440136,117.877693,7498.08
N3E11,34.654976,113.672447,7498.08
N1E10,13.99188,101.498634,7421.88
N2E11,25.672163,116.830788,10500.36
N2E11,23.015213,113.599281,10088.880000000001
N2E11,25.31044,114.095055,4975.860000000001
N3E10,30.315422,109.239807,8862.060000000001
N2E10,28.67585,109.95591,9479.28
N3E12,32.440887,121.678528,8016.240000000001
N3E11,30.470949,110.165413,8862.060000000001
N4E12,43.744034,125.768867,8412.48
N3E12,30.985241,120.782784,4282.4400000000005
N5W17,58.231155,-169.460388,12496.800000000001
N5W17,50.133987,-169.493805,10972.800000000001
N1E8,19.250565,88.490898,9144.0
N3E2,37.584045,26.136183,11277.6
N4W7,45.365993,-62.936588,12496.800000000001
N2E5,28.408829,58.698013,10972.800000000001
N3E6,36.298004,64.081253,9753.6
S5W8,-49.968384,-73.971886,5478.780000000001
S2W8,-14.177536,-75.745476,4267.2
S4W8,-31.574381,-71.728256,3688.0800000000004
S4W8,-34.722382,-72.447906,3688.0800000000004
N1E3,17.989792,38.998524,13098.78
N0E2,2.028514,26.954672,12496.800000000001
S2E2,-15.807907,28.368338,11582.400000000001
S2E2,-19.484858,25.622515,11277.6
N1W2,13.050247,-14.949598,11582.400000000001
S2W2,-11.650772,42.997883,10972.800000000001
N0E4,2.675858,40.675858,11277.6
N0E3,3.028595,37.23328,11277.6
N2E11,20.344166,110.114517,12222.480000000001
S2E11,-16.519135,29.535875,10363.2
S2E11,-13.618113,39.043289,9319.26
S0E11,-0.564776,36.127148,7924.8
N4W11,42.430161,-102.377037,10347.960000000001
N3E1,32.952702,13.538575,11887.2
N6W1,65.296402,-5.639076,11887.2
N6W1,65.055542,-5.401955,11277.6
N4E1,49.305359,15.756507,11574.78
N4E4,41.502296,45.13522,10363.2
N4E3,41.674057,38.804775,10363.2
N2W5,21.8894,-45.918388,10972.800000000001
N2W5,29.706516,-45.01339,10970.3616
N6W8,63.94725,-79.091949,10965.18
N1E1,13.111438,18.447153,11277.6
N5W7,55.223988,-64.185371,11582.400000000001
N1E3,16.223782,38.934517,12184.380000000001
N6W8,66.878929,-78.748627,10976.4576
N5W6,52.951866,-58.998543,11582.400000000001
N5W6,59.262486,-57.915802,10972.800000000001
N5W6,56.325188,-51.778393,10971.5808
N1W2,19.198935,-14.080178,10363.2
N1E1,15.480248,13.985792,10668.0
N5W5,57.594101,-47.671185,10363.2
N3W4,35.700932,-35.567379,10972.800000000001
N3W4,36.59317,-34.069233,10363.2
N3W4,37.196915,-35.04591,10972.800000000001
N3E0,35.243179,6.639347,9448.800000000001
N2W2,24.547693,-17.937046,10363.2
N3W4,37.152828,-34.438736,10363.2
N3E3,39.940189,36.349579,10668.0
N4E3,42.564022,31.390862,10058.4
N6W3,68.311752,-22.322472,10972.800000000001
N6W3,68.729507,-26.451416,10972.800000000001
N4W2,45.961132,-20.091248,10971.5808
N5W3,57.465706,-21.847515,11277.6
N3E0,39.951508,2.976074,11277.6
N5E2,59.935612,23.879965,5356.860000000001
N4W1,43.969437,-5.594213,11277.6
N5W1,55.933399,-5.072165,10972.800000000001
N4E0,42.425583,0.49607,11277.6
N5E2,52.307491,20.544827,4983.4800000000005
N5E0,52.229004,7.279434,10340.34
N4E1,44.546162,11.53129,11887.2
N4E1,49.95369,18.161341,6309.360000000001
N4E0,44.833065,1.366391,6507.4800000000005
N4E0,44.499702,3.101829,10058.4
N5E0,53.146408,7.042629,7559.04
N6E0,60.793808,5.642142,11887.2
N4E0,44.7178,2.918813,11277.6
N6E0,60.386677,9.037628,10668.0
N5E1,57.810848,15.530365,11155.68
N4E0,46.030563,0.647724,11887.2
N4E0,46.011337,3.40047,11887.2
N4E0,46.69162,6.134324,11887.2
N5E0,54.196533,4.036345,11955.78
S1E0,-5.111249,111.029961,11582.400000000001
N4E0,48.111465,9.812714,11887.2
N4E1,48.684998,11.19197,10668.0
N5E0,56.855457,4.866323,11887.2
N4E0,49.48764,9.9865,12496.800000000001
N5E0,56.317474,6.363498,10668.0
N5W0,53.8736,-0.670166,10363.2
N5E0,55.333969,8.570951,10668.0
N5E0,50.764702,7.828369,12489.18
N4E0,49.372375,6.35876,12496.800000000001
N5E0,50.364166,3.539899,10668.0
N4E1,47.019436,14.117995,10904.220000000001
N5E0,51.337738,4.442559,8397.24
N5E0,52.597458,5.292664,5128.26
N5E0,52.162308,5.342941,4328.16
N5E0,52.419067,5.089188,3840.48
N3E13,37.647865,131.304718,11582.400000000001
N5E0,51.631367,8.936234,10972.800000000001
N5E0,50.713543,9.857025,10972.800000000001
N3E13,37.653625,131.111252,10972.800000000001
N4E1,48.638988,12.594741,9144.0
N4E2,46.673721,21.467419,11582.400000000001
N4E15,43.969517,157.102951,12193.219200000001
N4E3,42.034065,31.779806,11582.400000000001
N4E4,41.620541,43.595474,11582.400000000001
N3E13,38.786301,138.930542,9753.6
N3W13,36.648716,-123.517532,11887.2
N5W18,57.417969,-175.78714,10668.0
N4E16,41.900139,168.397751,10972.800000000001
N4E16,41.848297,167.682953,11581.1808
N5W15,51.018368,-149.138977,11277.6
N3W15,34.49398,-146.067688,11277.6
N2W8,28.828995,-80.959206,10972.800000000001
S1W8,-2.550339,117.690666,12192.0
N0E15,0.346175,154.017822,10668.0
N1E10,19.144979,101.212646,10965.18
N4E15,43.622932,153.174133,10972.800000000001
N4E17,48.616665,178.850006,10668.0
N0E10,7.974243,108.764648,10972.800000000001
N4E17,47.017193,172.592636,9448.800000000001
N1E11,12.574402,112.021713,11879.58
N2E12,22.404465,121.062042,11582.400000000001
N4W17,45.631886,-164.818954,10363.2
N1E10,17.007202,109.476738,10363.2
N0E14,7.593441,142.102493,10668.0
N1E11,19.310427,118.084053,11887.2
N3E17,33.000389,170.070084,11887.2
N1E12,11.239243,124.502708,6316.9800000000005
N1E14,12.947388,140.362534,11277.6
N2E11,23.06258,111.627449,11605.26
N2E11,20.338028,115.387199,12184.380000000001
N1E11,19.564178,118.349831,10668.0
N1E11,19.256561,118.027641,12192.0
N2E11,22.307693,116.269707,10866.12
N2E11,21.164063,117.284393,12184.380000000001
N4E2,44.036911,28.186766,9448.800000000001
N1E12,17.46314,123.588341,10363.2
N4E15,41.516304,153.194901,10058.4
N5W15,59.985214,-148.78064,9753.6
N3E15,33.596363,155.075287,10665.5616
N2E12,25.98999,122.369865,11582.400000000001
N2E12,28.065765,123.880356,9753.6
N4E1,41.483231,11.068788,11582.400000000001
N5W13,51.702072,-129.971008,10363.2
N2E10,21.220779,105.407928,11887.2
N3E12,34.924988,125.769913,9144.0
N3E12,35.121708,126.321144,9136.380000000001
N2E8,26.141052,87.376755,10058.4
N3E12,38.621063,120.344414,8869.68
N3E12,37.110279,126.45359,4762.5
N1E10,11.032608,104.442192,6812.280000000001
N2E9,24.822121,98.942253,4069.0800000000004
N2E10,25.099943,102.425072,9174.48
N2E10,25.52948,103.464409,3817.6200000000003
N2E10,24.55957,102.718254,5021.58
N2E10,26.42156,105.300842,8412.48
N2E10,27.801865,105.298203,9174.48
N3E10,33.661877,108.516197,10088.880000000001
N3E11,37.234589,112.863953,3154.6800000000003
N2E10,25.6479,103.223518,4533.900000000001
N2E10,28.007919,107.961571,9174.48
N2E10,26.121861,105.746468,7498.08
N2E11,21.259708,110.465446,9174.48
N3E11,31.71953,118.105278,6614.160000000001
N6W3,60.060024,-30.763779,10668.0
N4E2,43.584229,26.206161,10972.800000000001
N4E2,46.011337,24.099047,11277.6
N2E7,28.621944,71.16098,10050.78
N4E2,43.126366,25.225132,11285.220000000001
N3E3,31.002731,39.285172,10363.2
N2E4,24.891016,40.707039,7924.8
N4E2,48.356602,20.279894,11277.6
N2E3,28.846653,31.136063,11269.980000000001
N4E2,47.54512,20.589546,11285.220000000001
N2E3,29.122604,39.375477,9753.6
N4E1,46.933735,14.918518,10668.0
N1E11,14.230321,117.330658,9144.0
N2E5,27.060654,50.875095,10660.380000000001
N2E4,29.085838,49.477951,7056.120000000001
N3W9,34.703251,-85.595627,4008.1200000000003
N1W7,11.729954,-68.465256,3680.46
N1W7,10.511307,-66.462738,5059.68
S4W7,-39.490681,178.737,11582.400000000001
S5W9,-41.038399,-82.287254,11277.6
N0W3,4.026318,-30.035248,10361.980800000001
S2W8,-13.345177,-75.257988,11590.02
S2W7,-15.38854,-70.347862,10957.560000000001
N2W1,24.238243,-8.869228,9753.6
N2W2,26.414246,-14.426707,9448.800000000001
N3W3,32.810204,-22.843771,10668.0
S3W5,-22.89299,-43.902565,3406.1400000000003
S3W5,-22.116348,10.360058,10972.800000000001
S4W7,-32.140644,-66.662071,10972.800000000001
S1W5,-3.435654,-44.54253,4305.3
N1W8,17.745201,-77.490105,10363.2
S1W4,-7.141205,-36.809273,10652.76
S1W4,-9.009022,-39.976124,10660.380000000001
S2W8,-12.804612,-77.827583,11582.400000000001
S4W8,-34.649734,-71.40654,10904.220000000001
S2W7,-15.013515,-62.94352,10980.42
S3W7,-30.462479,-70.726318,11277.6
S4W8,-35.814606,-71.742325,10972.800000000001
S2W8,-19.074453,-75.164711,10972.800000000001
S1W5,-7.937805,-45.868942,10660.380000000001
S1W5,-10.534195,-41.111122,11269.980000000001
S4W9,-32.975464,-82.588181,10971.5808
S3W5,-22.638958,-46.881153,7025.64
S3W8,-22.427053,-75.049797,11353.800000000001
S3W7,-23.112907,-70.563713,11582.400000000001
S2W4,-15.131293,-39.82122,11285.220000000001
S2W5,-14.329697,-42.104534,12192.0
N0W8,7.160619,-76.942894,10355.58
S3W5,-22.475142,-46.716156,7833.360000000001
S3W7,-30.179024,-70.698227,10668.0
S5W8,-42.085419,-72.240601,10660.380000000001
S4W8,-36.336136,-71.895447,10965.18
S2W5,-16.195724,-43.089199,10675.62
S1W6,-10.434128,-53.295654,10668.0
